Date,Temperature moyenne (°C),Precipitation (mm),Humidite moyenne (%)
2017-01-26,11.887166,9.4,53.403835
2017-01-27,11.537167,6.3999987,88.32373
2017-01-28,11.095501,0.1,82.32484
2017-01-29,10.768417,0.0,77.44893
2017-01-30,11.830916,0.0,78.455025
2017-01-31,13.4955,2.5,65.88079
2017-02-01,11.826752,0.6,82.72497
2017-02-02,12.549667,0.7,80.23347
2017-02-03,13.268417,0.0,84.08049
2017-02-04,13.003834,0.0,79.006516
2017-02-05,12.614251,0.5,81.72388
2017-02-06,13.228836,0.0,71.98196
2017-02-07,13.378835,0.0,67.82819
2017-02-08,11.593417,0.0,74.52447
2017-02-09,13.253834,0.0,55.455074
2017-02-10,9.92675,7.0000005,93.58905
2017-02-11,11.316334,9.7,82.111824
2017-02-12,13.418418,11.6,79.46689
2017-02-13,12.735084,1.0,76.08398
2017-02-14,12.543418,0.0,74.76569
2017-02-15,13.633,0.0,74.68311
2017-02-16,15.328832,0.0,69.82128
2017-02-17,14.543416,0.0,67.35571
2017-02-18,12.28925,0.0,83.57102
2017-02-19,10.435082,22.800001,96.34726
2017-02-20,10.178834,5.0999994,89.71912
2017-02-21,12.197585,0.2,84.722664
2017-02-22,12.187165,0.5,87.42347
2017-02-23,11.783,12.900001,92.60148
2017-02-24,12.868419,8.8,93.60148
2017-02-25,12.660084,0.1,88.09661
2017-02-26,12.253835,0.0,84.78157
2017-02-27,11.820499,0.1,83.487175
2017-02-28,11.622584,0.0,79.73606
2017-03-01,11.849668,0.0,81.091225
2017-03-02,13.293419,0.0,81.55701
2017-03-03,11.630917,0.7,79.69826
2017-03-04,11.322582,1.2,72.975945
2017-03-05,13.705916,0.0,84.15883
2017-03-06,13.637168,0.0,85.91058
2017-03-07,14.330917,0.0,79.97592
2017-03-08,18.0455,0.0,72.83688
2017-03-09,20.874666,0.0,50.940395
2017-03-10,19.912169,0.0,55.33479
2017-03-11,19.460083,0.0,45.8228
2017-03-12,14.064251,0.4,84.98922
2017-03-13,11.403834,0.4,72.19381
2017-03-14,11.333,0.8000001,71.35851
2017-03-15,12.3955,2.1,79.35821
2017-03-16,12.512166,5.8,81.714226
2017-03-17,13.891334,6.9999995,84.890884
2017-03-18,14.6955,2.3,74.009
2017-03-19,14.7455015,3.9,75.71757
2017-03-20,14.210086,0.0,81.09219
2017-03-21,12.553833,0.1,77.8964
2017-03-22,11.218419,0.3,79.53934
2017-03-23,9.653833,7.199999,78.11314
2017-03-24,8.528834,6.2,77.964714
2017-03-25,9.718417,0.0,69.83879
2017-03-26,12.189252,1.5,67.49772
2017-03-27,13.553836,0.0,73.16342
2017-03-28,13.585086,0.0,76.84498
2017-03-29,15.8705015,0.0,73.27065
2017-03-30,17.762165,0.0,61.066555
2017-03-31,16.508001,0.0,69.47686
2017-04-01,14.749668,0.0,76.38828
2017-04-02,14.451751,0.0,65.09377
2017-04-03,15.647583,0.0,66.28579
2017-04-04,16.205915,0.0,64.16984
2017-04-05,16.164251,0.0,62.577198
2017-04-06,18.195498,0.0,45.732197
2017-04-07,19.92258,0.0,33.30614
2017-04-08,18.014246,0.0,46.497936
2017-04-09,19.685083,0.0,46.281235
2017-04-10,21.520498,0.0,38.92107
2017-04-11,18.343414,0.0,65.401855
2017-04-12,17.085083,0.0,78.40116
2017-04-13,16.005915,0.0,79.121124
2017-04-14,16.016333,0.0,79.310104
2017-04-15,17.097586,0.0,72.87466
2017-04-16,18.13925,0.0,60.82221
2017-04-17,21.485083,0.0,44.05504
2017-04-18,25.035082,0.0,33.291252
2017-04-19,23.018417,0.0,35.335976
2017-04-20,19.916334,0.0,61.71977
2017-04-21,16.785086,0.1,77.214424
2017-04-22,17.497583,0.3,78.09527
2017-04-23,17.6205,0.0,78.612114
2017-04-24,17.522585,0.0,77.95569
2017-04-25,16.830917,0.0,77.631584
2017-04-26,16.5455,0.0,74.99195
2017-04-27,17.937166,0.6,70.196434
2017-04-28,18.199667,8.8,75.3179
2017-04-29,17.037165,1.5,74.181816
2017-04-30,15.037168,0.5,79.6666
2017-05-01,15.422585,0.0,68.87063
2017-05-02,19.110085,0.0,58.716507
2017-05-03,22.620499,0.0,53.671886
2017-05-04,18.1455,0.0,76.73916
2017-05-05,17.68925,1.0,74.05248
2017-05-06,17.793417,0.0,71.50588
2017-05-07,19.655914,0.0,60.71095
2017-05-08,20.503834,0.0,58.14561
2017-05-09,18.495499,0.0,65.03318
2017-05-10,18.128832,0.1,67.89187
2017-05-11,18.766333,1.4,69.402145
2017-05-12,17.943415,2.1,72.45693
2017-05-13,17.462168,0.2,76.74004
2017-05-14,17.922585,0.0,73.435425
2017-05-15,21.145502,0.0,60.822933
2017-05-16,24.643412,0.0,47.98102
2017-05-17,23.601748,0.0,53.57703
2017-05-18,18.51425,0.1,73.40316
2017-05-19,18.624666,0.0,57.128616
2017-05-20,29.060083,0.1,32.138477
2017-05-21,25.043413,0.0,46.423267
2017-05-22,20.170498,0.5,75.48375
2017-05-23,20.67675,0.0,75.16357
2017-05-24,20.812166,0.0,75.60061
2017-05-25,20.591333,0.0,75.864815
2017-05-26,19.741335,0.3,80.0639
2017-05-27,19.462166,0.0,80.501305
2017-05-28,18.499664,0.0,81.188446
2017-05-29,18.443415,0.0,77.215324
2017-05-30,19.491335,0.0,75.48119
2017-05-31,20.851748,0.0,73.547844
2017-06-01,23.003832,0.0,72.520424
2017-06-02,22.374664,0.0,74.90409
2017-06-03,21.143414,0.0,77.621864
2017-06-04,19.166332,0.0,74.325905
2017-06-05,18.503834,0.0,74.1895
2017-06-06,19.028833,0.0,76.976616
2017-06-07,23.418419,0.0,60.15279
2017-06-08,24.662165,0.0,57.48834
2017-06-09,22.785082,0.0,70.534355
2017-06-10,24.541334,0.0,58.452106
2017-06-11,28.230917,0.0,44.314594
2017-06-12,25.678835,0.0,54.87268
2017-06-13,21.568415,0.0,74.59682
2017-06-14,20.907999,0.0,77.134285
2017-06-15,22.262163,0.0,75.20722
2017-06-16,26.585081,0.0,61.466934
2017-06-17,29.547577,1.2,42.332478
2017-06-18,28.1205,0.0,49.724487
2017-06-19,27.358,0.0,52.272724
2017-06-20,23.105913,0.0,76.98498
2017-06-21,22.368416,0.1,75.514595
2017-06-22,22.151749,0.0,72.683556
2017-06-23,25.499664,0.0,54.67752
2017-06-24,27.839247,0.0,46.455875
2017-06-25,26.751749,0.0,51.166096
2017-06-26,23.7455,0.0,66.72541
2017-06-27,21.007998,0.0,74.9817
2017-06-28,20.649666,0.0,72.05752
2017-06-29,18.480917,0.70000005,74.5029
2017-06-30,18.635084,0.0,64.30016
2017-07-01,20.17675,0.0,60.200912
2017-07-02,24.268415,0.0,44.491383
2017-07-03,25.44758,0.0,50.723927
2017-07-04,22.974663,0.0,65.12185
2017-07-05,21.057997,1.1,77.03486
2017-07-06,19.908,0.5,77.19262
2017-07-07,19.728834,0.0,74.52509
2017-07-08,20.318419,0.0,75.77085
2017-07-09,20.801748,0.0,75.40653
2017-07-10,21.122583,0.0,75.44297
2017-07-11,22.932997,0.0,66.64386
2017-07-12,26.5455,0.0,60.628902
2017-07-13,27.362162,0.0,56.13914
2017-07-14,28.280916,0.0,47.99116
2017-07-15,27.75383,0.0,56.764812
2017-07-16,29.697584,0.0,45.159092
2017-07-17,28.047583,0.0,57.768017
2017-07-18,24.69758,0.0,74.34707
2017-07-19,21.80175,0.0,76.1222
2017-07-20,20.570498,0.4,75.2322
2017-07-21,19.480913,0.1,68.2532
2017-07-22,19.760082,0.0,72.2996
2017-07-23,22.157999,0.0,68.8325
2017-07-24,24.341331,0.0,58.077835
2017-07-25,23.641333,0.0,68.38091
2017-07-26,23.06008,0.0,69.49002
2017-07-27,23.457998,0.0,67.6556
2017-07-28,23.953835,0.0,68.73921
2017-07-29,24.47258,0.0,57.025208
2017-07-30,23.28508,0.0,70.104454
2017-07-31,22.2705,0.0,75.82498
2017-08-01,21.38508,0.0,74.146965
2017-08-02,21.205915,0.0,73.69751
2017-08-03,23.068415,0.0,62.939587
2017-08-04,26.476748,0.0,52.05034
2017-08-05,27.397581,0.0,53.097046
2017-08-06,29.439245,0.0,39.98523
2017-08-07,30.439247,0.0,41.063713
2017-08-08,25.143412,0.0,65.22739
2017-08-09,21.258001,0.0,73.27187
2017-08-10,21.32675,0.0,70.08834
2017-08-11,23.564247,0.0,67.76187
2017-08-12,24.691336,0.0,68.849434
2017-08-13,24.799665,0.0,69.75353
2017-08-14,24.372583,0.0,74.44525
2017-08-15,24.089249,0.0,77.95971
2017-08-16,24.491333,0.0,70.764275
2017-08-17,24.89966,0.0,54.939945
2017-08-18,23.926748,0.0,75.10432
2017-08-19,24.614248,0.0,75.19821
2017-08-20,26.357996,0.0,74.31692
2017-08-21,26.678833,0.0,71.88494
2017-08-22,24.897583,0.0,72.87965
2017-08-23,24.580917,0.0,72.01817
2017-08-24,25.385084,0.0,64.546104
2017-08-25,27.591333,0.0,47.98057
2017-08-26,29.089249,0.3,45.83717
2017-08-27,23.962166,0.8000001,75.7156
2017-08-28,20.935083,4.0,80.498886
2017-08-29,20.26425,0.2,79.32423
2017-08-30,20.116333,0.0,77.56458
2017-08-31,22.07258,0.0,80.309616
2017-09-01,23.457998,0.0,77.435005
2017-09-02,24.572586,0.0,76.94907
2017-09-03,24.749664,0.0,75.56188
2017-09-04,22.668417,0.0,76.78255
2017-09-05,22.053833,0.0,78.86962
2017-09-06,23.610085,0.0,75.94489
2017-09-07,23.962168,0.0,76.041985
2017-09-08,23.926744,0.0,73.0055
2017-09-09,21.487165,0.0,76.09446
2017-09-10,19.668415,0.1,72.34415
2017-09-11,20.276749,0.0,68.14495
2017-09-12,23.249666,0.0,55.037365
2017-09-13,24.80175,0.0,55.350986
2017-09-14,22.578833,0.0,73.35787
2017-09-15,19.949665,0.0,78.21705
2017-09-16,17.266335,0.0,74.923996
2017-09-17,17.074667,0.0,73.68061
2017-09-18,17.410082,0.0,74.90189
2017-09-19,18.426748,0.0,78.47388
2017-09-20,19.039251,0.0,79.636826
2017-09-21,18.716331,0.0,82.128685
2017-09-22,20.060085,0.0,81.36784
2017-09-23,21.06008,0.1,78.665276
2017-09-24,21.52883,0.0,72.61258
2017-09-25,20.472584,0.1,76.7197
2017-09-26,20.66425,0.1,71.50793
2017-09-27,20.405916,0.0,74.02327
2017-09-28,20.585083,0.0,73.7589
2017-09-29,20.707998,0.0,80.56683
2017-09-30,21.220499,0.0,76.902336
2017-10-01,21.732996,0.0,72.3195
2017-10-02,24.44758,0.0,47.11571
2017-10-03,26.097582,0.0,43.068027
2017-10-04,26.651749,0.0,37.504963
2017-10-05,24.845495,0.0,47.359985
2017-10-06,24.016335,0.0,49.55093
2017-10-07,22.405914,0.0,59.78346
2017-10-08,22.547583,0.0,59.01347
2017-10-09,24.724665,0.0,39.690273
2017-10-10,26.410082,0.0,30.152227
2017-10-11,27.174662,1.4,27.747385
2017-10-12,29.193415,2.7,24.19104
2017-10-13,28.689247,0.0,22.022148
2017-10-14,29.005919,0.7,19.028498
2017-10-15,27.066332,0.2,24.12189
2017-10-16,25.955912,0.5,32.44048
2017-10-17,23.857996,0.8,46.87456
2017-10-18,19.774666,1.8,72.32691
2017-10-19,19.12883,3.0999997,82.65092
2017-10-20,18.683,0.0,80.59448
2017-10-21,18.88925,0.0,83.38879
2017-10-22,19.299665,0.0,83.74796
2017-10-23,19.605917,0.0,76.218956
2017-10-24,20.993416,0.0,63.59831
2017-10-25,21.101748,0.0,67.20836
2017-10-26,22.466331,0.0,46.373077
2017-10-27,21.21425,0.0,47.753387
2017-10-28,18.880917,0.0,56.515766
2017-10-29,18.345499,0.0,73.658005
2017-10-30,17.793419,0.0,79.36236
2017-10-31,17.13925,0.0,83.16712
2017-11-01,17.110083,0.0,84.20482
2017-11-02,16.858,0.0,80.98919
2017-11-03,17.08925,1.6000001,75.34182
2017-11-04,17.443417,0.6,82.11402
2017-11-05,16.564247,0.1,78.57171
2017-11-06,15.553834,0.0,75.021515
2017-11-07,15.882999,0.0,75.54384
2017-11-08,15.972583,0.0,76.62764
2017-11-09,14.880918,0.0,75.61343
2017-11-10,14.305917,0.0,73.368904
2017-11-11,14.997584,0.0,49.99779
2017-11-12,15.349667,0.0,70.47388
2017-11-13,13.951751,0.0,81.8567
2017-11-14,14.908002,0.0,80.75376
2017-11-15,13.491334,0.0,73.03605
2017-11-16,13.449669,0.0,69.22985
2017-11-17,13.847583,0.0,73.1418
2017-11-18,14.978833,0.0,64.81948
2017-11-19,15.822582,0.0,51.510834
2017-11-20,16.466331,0.0,39.092304
2017-11-21,16.26425,0.0,38.77871
2017-11-22,16.753836,0.0,31.466658
2017-11-23,16.260082,0.0,29.159021
2017-11-24,18.687166,0.0,24.404123
2017-11-25,19.485085,0.0,20.363594
2017-11-26,19.557997,0.0,29.455437
2017-11-27,20.33925,0.2,44.479263
2017-11-28,20.495499,0.0,31.860796
2017-11-29,18.362167,6.5,51.38381
2017-11-30,13.624668,23.4,79.954865
2017-12-01,10.920501,0.0,62.12672
2017-12-02,9.916333,0.0,65.10177
2017-12-03,9.168416,0.0,67.85201
2017-12-04,9.551751,0.0,68.52124
2017-12-05,11.260083,0.0,55.277287
2017-12-06,10.937165,0.0,61.51181
2017-12-07,10.355917,0.0,55.726593
2017-12-08,10.630917,0.0,58.25881
2017-12-09,11.949666,0.0,71.83308
2017-12-10,13.105918,0.0,85.3153
2017-12-11,11.062167,32.0,93.55404
2017-12-12,8.953834,3.8999996,81.86799
2017-12-13,8.847584,0.0,73.5005
2017-12-14,9.920499,0.0,74.02593
2017-12-15,12.062168,0.6,81.88994
2017-12-16,12.299668,9.900001,92.68293
2017-12-17,10.787167,0.0,78.39764
2017-12-18,9.705917,0.0,76.05937
2017-12-19,9.747584,0.0,77.76354
2017-12-20,11.1517515,0.0,60.050335
2017-12-21,11.655915,0.0,57.20904
2017-12-22,10.903834,0.0,66.55043
2017-12-23,10.212167,0.0,79.71404
2017-12-24,9.853833,0.0,83.53164
2017-12-25,9.908,0.0,81.40627
2017-12-26,11.905917,0.0,80.37644
2017-12-27,12.9642515,4.5,87.58123
2017-12-28,13.501752,0.6,92.144585
2017-12-29,13.50175,0.0,87.33134
2017-12-30,13.430917,0.0,82.55913
2017-12-31,14.512166,0.0,67.746895
2018-01-01,12.62675,0.0,86.466866
2018-01-02,11.58925,0.0,71.25
2018-01-03,12.41425,0.0,84.47823
2018-01-04,12.753834,0.0,90.61564
2018-01-05,12.268417,0.0,86.507576
2018-01-06,9.0955,25.699999,90.94971
2018-01-07,6.5059166,24.400002,94.23002
2018-01-08,7.5871673,15.3,96.57153
2018-01-09,12.22675,0.2,76.55578
2018-01-10,13.153834,10.1,90.02076
2018-01-11,11.083001,0.1,89.47656
2018-01-12,10.349667,0.0,77.0985
2018-01-13,10.699668,0.1,81.16557
2018-01-14,10.464251,9.2,88.113396
2018-01-15,8.3455,0.5,84.088524
2018-01-16,10.024667,0.0,72.58991
2018-01-17,10.460083,0.0,84.19923
2018-01-18,10.403832,0.5,90.5181
2018-01-19,12.318416,0.2,87.47747
2018-01-20,11.576752,0.0,88.30006
2018-01-21,11.333,0.0,82.84527
2018-01-22,10.912168,0.0,89.66098
2018-01-23,11.101752,0.0,91.00199
2018-01-24,10.683,0.0,91.31904
2018-01-25,11.199668,0.0,85.054726
2018-01-26,10.135083,1.3000001,76.37698
2018-01-27,8.239249,1.5,76.00879
2018-01-28,7.7204995,0.0,67.32075
2018-01-29,10.168416,0.70000005,67.331345
2018-01-30,11.96425,0.70000005,64.67797
2018-01-31,10.9705,0.8,86.20108
2018-02-01,11.547584,1.0,88.05262
2018-02-02,9.810082,1.3000002,72.182625
2018-02-03,7.480917,0.0,67.87031
2018-02-04,6.328833,13.1,89.57434
2018-02-05,6.7434163,9.799999,87.55984
2018-02-06,6.4621663,4.2,86.75451
2018-02-07,6.999665,5.0,81.96746
2018-02-08,7.2434173,5.0,87.181335
2018-02-09,8.810082,0.0,75.884605
2018-02-10,9.98925,1.9000001,83.56458
2018-02-11,9.887166,0.0,82.048355
2018-02-12,10.451751,0.0,83.83301
2018-02-13,10.958,0.0,85.677216
2018-02-14,9.899667,0.0,81.059044
2018-02-15,10.778834,0.0,81.73872
2018-02-16,11.445499,0.0,83.67098
2018-02-17,11.593415,1.6000001,88.50748
2018-02-18,10.71425,0.0,86.2851
2018-02-19,10.195499,0.0,86.6572
2018-02-20,11.341334,0.0,84.90455
2018-02-21,12.078832,0.0,80.658585
2018-02-22,11.753833,0.6,84.14846
2018-02-23,10.818417,0.0,82.18216
2018-02-24,10.67675,0.9000001,79.15331
2018-02-25,12.562165,0.0,70.24906
2018-02-26,13.018417,4.9999995,70.394905
2018-02-27,13.549666,0.2,75.34989
2018-02-28,12.649669,7.799999,77.15252
2018-03-01,14.485085,11.799999,84.33839
2018-03-02,16.893415,3.6,69.02296
2018-03-03,13.062169,26.9,96.121254
2018-03-04,14.035085,7.6999993,75.29092
2018-03-05,13.572583,5.9999995,85.47762
2018-03-06,13.7767515,9.5,90.73539
2018-03-07,15.66425,12.699999,92.93072
2018-03-08,15.628835,3.1999998,88.778595
2018-03-09,16.880915,0.0,76.37754
2018-03-10,15.520504,13.1,76.67911
2018-03-11,13.505916,0.8000001,76.89156
2018-03-12,13.383,0.0,78.96669
2018-03-13,13.630917,0.0,82.31005
2018-03-14,14.583001,0.0,82.273285
2018-03-15,12.366333,4.9999995,89.790436
2018-03-16,10.0580015,7.6,82.69561
2018-03-17,12.122585,0.2,68.36418
2018-03-18,13.635085,5.4999995,82.85969
2018-03-19,13.330918,0.3,78.42911
2018-03-20,11.387166,2.7999997,76.3427
2018-03-21,9.7705,0.1,70.28671
2018-03-22,9.437166,0.0,69.94739
2018-03-23,10.437167,0.0,73.46051
2018-03-24,11.812165,5.0,80.930534
2018-03-25,11.858001,1.3000001,81.18003
2018-03-26,12.199669,0.1,80.66078
2018-03-27,13.380918,0.0,69.904045
2018-03-28,14.02675,0.0,77.11033
2018-03-29,13.168416,0.1,83.66968
2018-03-30,12.768417,0.4,73.03525
2018-03-31,13.014252,0.0,81.01326
2018-04-01,14.105918,0.0,79.64347
2018-04-02,13.818419,0.2,81.65797
2018-04-03,14.241333,0.2,83.96512
2018-04-04,13.555919,0.0,81.413795
2018-04-05,14.095498,0.4,74.52392
2018-04-06,13.885085,0.2,80.92646
2018-04-07,12.210084,12.200001,76.16323
2018-04-08,12.166333,2.2,80.23733
2018-04-09,11.633,2.5,73.70971
2018-04-10,12.243417,6.2000003,73.726456
2018-04-11,12.122584,12.200001,80.76931
2018-04-12,12.868419,10.0,78.074165
2018-04-13,10.189251,19.300001,93.842735
2018-04-14,12.537168,3.9999998,86.84207
2018-04-15,12.974668,0.0,81.852615
2018-04-16,14.374667,0.0,81.6954
2018-04-17,15.985084,0.0,81.19367
2018-04-18,18.430918,0.0,70.82374
2018-04-19,20.330917,0.1,66.94091
2018-04-20,16.753836,0.6,72.86532
2018-04-21,13.978833,2.8999999,82.36515
2018-04-22,14.997584,0.0,73.7223
2018-04-23,15.630919,0.90000004,76.080124
2018-04-24,15.437167,11.2,86.89292
2018-04-25,15.778834,1.1,84.05993
2018-04-26,16.608004,1.4000001,84.50068
2018-04-27,16.5455,0.0,85.688225
2018-04-28,15.264252,0.5,79.253685
2018-04-29,13.11425,0.1,66.37485
2018-04-30,11.860084,0.4,72.17773
2018-05-01,12.005917,1.7000002,75.941734
2018-05-02,11.978835,0.2,73.74325
2018-05-03,12.743416,1.1,78.93835
2018-05-04,13.783,0.0,80.74546
2018-05-05,14.783,0.2,83.19573
2018-05-06,16.616335,0.1,78.80335
2018-05-07,15.862167,20.200003,88.800385
2018-05-08,16.51425,2.6000001,86.009315
2018-05-09,15.732999,0.4,83.02325
2018-05-10,14.718418,0.70000005,83.7335
2018-05-11,14.639251,0.0,80.47135
2018-05-12,15.080917,0.0,79.04192
2018-05-13,14.441334,0.0,73.381996
2018-05-14,15.247582,0.0,69.22236
2018-05-15,17.249664,0.0,68.48478
2018-05-16,18.7955,0.0,57.75496
2018-05-17,18.091331,0.6,75.031204
2018-05-18,17.674665,1.1,81.277016
2018-05-19,16.32675,4.7999997,88.3547
2018-05-20,17.008,1.1,82.04528
2018-05-21,16.562166,0.9,81.916084
2018-05-22,16.785084,0.0,82.03188
2018-05-23,16.241335,0.3,84.870186
2018-05-24,14.920501,1.0,87.24381
2018-05-25,16.349667,0.1,77.05339
2018-05-26,16.316332,0.1,80.30327
2018-05-27,16.787165,0.2,79.433784
2018-05-28,15.930916,2.1,82.65247
2018-05-29,15.75175,0.70000005,76.54952
2018-05-30,16.337166,0.90000004,78.13355
2018-05-31,16.93925,0.0,80.01593
2018-06-01,16.805918,0.1,81.36431
2018-06-02,16.110086,0.0,72.84959
2018-06-03,16.433,0.0,76.63888
2018-06-04,16.445501,0.4,77.95247
2018-06-05,16.653833,0.0,77.49923
2018-06-06,16.499668,1.4000001,81.01231
2018-06-07,16.793415,0.0,79.97884
2018-06-08,17.528831,0.1,80.39734
2018-06-09,16.70175,0.5,80.49229
2018-06-10,16.624666,1.1,79.75921
2018-06-11,16.483002,0.0,76.78919
2018-06-12,17.191334,0.1,79.207375
2018-06-13,17.630919,0.0,80.007256
2018-06-14,18.345499,0.0,81.033775
2018-06-15,19.862167,0.0,73.68147
2018-06-16,19.466331,0.0,82.07583
2018-06-17,19.5705,0.0,80.07242
2018-06-18,20.762163,0.0,75.93101
2018-06-19,20.35383,0.0,77.84463
2018-06-20,18.683,0.0,80.67255
2018-06-21,18.939249,0.0,79.81451
2018-06-22,19.660084,0.0,79.77236
2018-06-23,19.23717,0.0,83.67847
2018-06-24,18.980913,0.1,83.884895
2018-06-25,18.460083,0.4,83.44474
2018-06-26,18.718418,0.0,79.353294
2018-06-27,18.885084,0.0,79.177826
2018-06-28,18.628832,0.0,77.60531
2018-06-29,19.107998,0.0,76.38977
2018-06-30,19.935083,0.70000005,77.635605
2018-07-01,19.214249,0.0,79.93834
2018-07-02,19.0955,0.0,77.88921
2018-07-03,19.674665,0.0,80.089775
2018-07-04,18.966333,0.0,77.03186
2018-07-05,19.114248,0.0,77.71022
2018-07-06,20.51425,0.0,76.85276
2018-07-07,21.193415,0.0,76.69625
2018-07-08,21.72883,0.0,76.57047
2018-07-09,21.893415,0.0,77.86602
2018-07-10,21.697578,0.0,75.20277
2018-07-11,20.124666,0.0,79.379395
2018-07-12,19.312168,0.0,76.067924
2018-07-13,18.914251,0.0,76.007454
2018-07-14,19.403833,0.0,77.9121
2018-07-15,19.039251,0.0,76.20254
2018-07-16,19.13508,0.0,78.353645
2018-07-17,20.582998,0.0,77.49445
2018-07-18,21.172579,0.0,77.68835
2018-07-19,21.21425,0.0,77.57469
2018-07-20,21.270498,0.0,78.20329
2018-07-21,21.022583,0.2,79.52011
2018-07-22,21.278833,0.0,77.608765
2018-07-23,21.093418,0.0,79.183876
2018-07-24,20.774664,0.0,79.00769
2018-07-25,19.912167,0.0,79.610725
2018-07-26,19.655914,0.0,78.43444
2018-07-27,20.339249,0.0,78.86438
2018-07-28,21.16425,0.0,78.61628
2018-07-29,20.203833,0.0,78.675896
2018-07-30,19.776747,0.0,78.66845
2018-07-31,20.605913,0.0,79.51366
2018-08-01,24.48925,0.0,72.78488
2018-08-02,31.022581,0.0,47.45293
2018-08-03,24.6705,0.0,72.583046
2018-08-04,26.2955,0.0,63.77158
2018-08-05,29.141329,0.0,46.912907
2018-08-06,28.974663,0.0,42.43422
2018-08-07,24.716331,0.0,73.25377
2018-08-08,22.414248,0.0,79.521996
2018-08-09,21.19133,0.0,79.06422
2018-08-10,22.047583,0.0,72.218636
2018-08-11,23.453829,0.0,70.77169
2018-08-12,24.349665,0.0,75.186745
2018-08-13,23.480913,0.0,77.63491
2018-08-14,22.068415,0.0,77.947266
2018-08-15,20.301746,0.0,79.00424
2018-08-16,20.076748,0.0,73.673164
2018-08-17,19.980917,0.0,78.34815
2018-08-18,23.72883,0.0,71.72111
2018-08-19,25.812164,0.0,65.669945
2018-08-20,24.270498,0.0,75.741585
2018-08-21,22.628836,0.0,79.75173
2018-08-22,22.703833,0.0,80.67918
2018-08-23,23.643417,0.0,71.42745
2018-08-24,23.445501,0.0,67.24644
2018-08-25,23.189247,0.0,70.32984
2018-08-26,25.718414,0.0,59.378323
2018-08-27,25.747581,0.0,63.215595
2018-08-28,22.780916,0.0,81.18842
2018-08-29,21.14966,0.0,79.2179
2018-08-30,20.807997,0.0,79.61689
2018-08-31,22.505919,0.0,77.98669
2018-09-01,24.924665,0.0,75.288246
2018-09-02,24.274666,0.0,75.1548
2018-09-03,21.193419,0.6,80.51096
2018-09-04,19.980915,0.0,79.937675
2018-09-05,20.170496,0.0,78.63495
2018-09-06,20.439247,0.0,79.900795
2018-09-07,20.212168,0.0,79.68337
2018-09-08,20.083,0.0,74.237434
2018-09-09,19.595497,0.0,78.21114
2018-09-10,21.310081,0.0,79.31826
2018-09-11,24.062164,0.0,71.50886
2018-09-12,23.76008,0.8000001,71.90047
2018-09-13,20.101751,8.200001,94.67379
2018-09-14,20.801748,0.0,84.49523
2018-09-15,21.124664,0.0,83.06409
2018-09-16,22.608002,0.4,83.62834
2018-09-17,23.074667,0.0,78.38218
2018-09-18,23.080915,0.0,79.793465
2018-09-19,23.160082,0.0,78.83506
2018-09-20,23.210081,0.0,75.63564
2018-09-21,22.455912,0.0,79.00175
2018-09-22,24.55175,0.0,61.47908
2018-09-23,24.564249,0.0,57.46313
2018-09-24,23.974665,0.0,67.7075
2018-09-25,24.495499,0.0,62.496746
2018-09-26,25.733002,0.0,52.209305
2018-09-27,25.118416,0.0,54.883427
2018-09-28,24.780916,0.0,54.09039
2018-09-29,22.995497,0.0,67.89836
2018-09-30,22.022581,6.2,77.03716
2018-10-01,21.655916,0.4,77.40095
2018-10-02,22.585081,0.0,69.60693
2018-10-03,22.787165,0.0,56.77002
2018-10-04,21.047585,0.0,59.797806
2018-10-05,23.2955,0.0,44.588955
2018-10-06,24.941332,0.0,36.143703
2018-10-07,22.174665,0.6,66.86199
2018-10-08,20.989248,0.0,74.90043
2018-10-09,20.51008,1.8,74.450035
2018-10-10,20.168415,4.3,81.37631
2018-10-11,20.20175,0.5,80.35143
2018-10-12,20.47675,0.0,73.24886
2018-10-13,23.07675,0.0,64.65749
2018-10-14,17.849665,4.9,91.157036
2018-10-15,16.349665,0.0,70.26128
2018-10-16,17.703833,3.8,82.22282
2018-10-17,17.6205,1.2000002,85.730415
2018-10-18,15.372585,13.900001,83.970024
2018-10-19,14.630919,9.300001,90.715096
2018-10-20,15.628834,0.4,86.57729
2018-10-21,17.38925,0.1,80.01798
2018-10-22,19.747581,0.1,74.20309
2018-10-23,18.0205,10.099999,83.71078
2018-10-24,18.366333,0.0,84.39922
2018-10-25,19.360083,0.3,81.260765
2018-10-26,18.214249,14.099999,89.46291
2018-10-27,16.362167,20.100002,92.50875
2018-10-28,10.985084,23.100006,88.170715
2018-10-29,11.170499,4.2,78.730034
2018-10-30,11.772584,19.400002,80.146935
2018-10-31,11.687165,34.6,95.26792
2018-11-01,14.6455,4.4999995,90.68061
2018-11-02,13.87675,0.0,82.95597
2018-11-03,14.843417,0.5,86.985634
2018-11-04,14.724667,0.0,87.99003
2018-11-05,13.3455,8.900001,89.218506
2018-11-06,12.56425,0.0,79.12287
2018-11-07,12.885086,0.0,78.73475
2018-11-08,14.387169,0.6,82.13108
2018-11-09,13.793418,0.4,83.51029
2018-11-10,12.4455,0.0,76.99526
2018-11-11,14.2038355,0.0,77.68918
2018-11-12,13.310084,5.4,87.74268
2018-11-13,13.630917,4.6,91.01743
2018-11-14,14.060085,0.5,87.490395
2018-11-15,14.58925,0.1,84.94057
2018-11-16,14.549666,0.4,90.78477
